timestamp,start_time,departure_runways,arrival_runways
2020-12-04 21:52:45,2020-12-04 20:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-04 23:03:50,2020-12-04 21:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-04 23:52:35,2020-12-04 23:04:00,"18C, 18L","18C, 18L, 18R"
2020-12-04 23:53:47,2020-12-04 23:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 00:18:22,2020-12-04 23:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 00:32:46,2020-12-05 00:18:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 00:52:44,2020-12-05 00:33:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 01:30:19,2020-12-05 00:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 01:42:44,2020-12-05 01:30:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 01:46:31,2020-12-05 01:43:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 01:48:41,2020-12-05 01:46:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 01:52:50,2020-12-05 01:48:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 02:03:58,2020-12-05 01:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 02:32:44,2020-12-05 02:04:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 02:47:47,2020-12-05 02:32:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 02:58:36,2020-12-05 02:48:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 03:01:35,2020-12-05 02:59:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 03:23:43,2020-12-05 03:01:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 03:39:54,2020-12-05 03:23:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 03:54:20,2020-12-05 03:40:00,"18C, 18L","18C, 18L, 18R"
2020-12-05 04:52:09,2020-12-05 03:54:00,"18C, 18L","18C, 18L"
2020-12-05 06:52:46,2020-12-05 04:52:00,"18C, 18L","18C, 18L"
2020-12-05 07:52:46,2020-12-05 06:52:00,"18C, 18L","18C, 18L"
2020-12-05 09:57:35,2020-12-05 07:53:00,"18C, 18L","18C, 18L"
2020-12-05 10:10:44,2020-12-05 09:57:00,"18C, 18L","18C, 18L"
2020-12-05 10:52:54,2020-12-05 10:10:00,"36C, 36R","36C, 36R"
2020-12-05 12:04:36,2020-12-05 10:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 12:52:49,2020-12-05 12:04:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 13:52:34,2020-12-05 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 14:54:04,2020-12-05 13:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 15:53:37,2020-12-05 14:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 16:52:46,2020-12-05 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 17:54:58,2020-12-05 16:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 19:04:31,2020-12-05 17:55:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 19:53:10,2020-12-05 19:05:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 20:54:20,2020-12-05 19:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 21:52:25,2020-12-05 20:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 22:51:54,2020-12-05 21:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-05 23:52:45,2020-12-05 22:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 00:53:31,2020-12-05 23:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 01:16:15,2020-12-06 00:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 02:16:29,2020-12-06 01:16:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 02:53:44,2020-12-06 02:16:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 04:16:54,2020-12-06 02:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 04:54:00,2020-12-06 04:16:00,"36C, 36R","36C, 36R"
2020-12-06 05:52:30,2020-12-06 04:54:00,"36C, 36R","36C, 36R"
2020-12-06 06:52:47,2020-12-06 05:52:00,"36C, 36R","36C, 36R"
2020-12-06 07:52:21,2020-12-06 06:53:00,"36C, 36R","36C, 36R"
2020-12-06 10:29:55,2020-12-06 07:52:00,"36C, 36R","36C, 36R"
2020-12-06 10:52:33,2020-12-06 10:30:00,"36C, 36R","36C, 36R"
2020-12-06 11:55:09,2020-12-06 10:53:00,"36C, 36R","36C, 36R"
2020-12-06 13:04:07,2020-12-06 11:56:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 13:28:56,2020-12-06 13:04:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 13:53:53,2020-12-06 13:29:00,36C,"36C, 36L"
2020-12-06 14:53:37,2020-12-06 13:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 15:07:44,2020-12-06 14:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 15:28:08,2020-12-06 15:08:00,"36C, 36R","36C, 36L, 36R"
2020-12-06 15:52:14,2020-12-06 15:28:00,"18C, 18L","18C, 18L, 18R"
2020-12-06 16:54:51,2020-12-06 15:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-06 17:55:46,2020-12-06 16:55:00,"18C, 18L","18C, 18L, 18R"
2020-12-06 18:51:50,2020-12-06 17:55:00,"18C, 18L","18C, 18L, 18R"
2020-12-06 19:52:50,2020-12-06 18:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-06 20:52:04,2020-12-06 19:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-06 21:52:45,2020-12-06 20:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-06 22:53:03,2020-12-06 21:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-06 23:55:23,2020-12-06 22:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-07 00:53:42,2020-12-06 23:55:00,"18C, 18L","18C, 18L, 18R"
2020-12-07 01:56:10,2020-12-07 00:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-07 02:59:31,2020-12-07 01:56:00,"18C, 18L","18C, 18L, 18R"
2020-12-07 04:06:19,2020-12-07 03:00:00,"18C, 18L","18C, 18L, 18R"
2020-12-07 04:53:23,2020-12-07 04:06:00,"18C, 18L","18C, 18L"
2020-12-07 05:56:08,2020-12-07 04:54:00,"18C, 18L","18C, 18L"
2020-12-07 06:52:20,2020-12-07 05:56:00,"18C, 18L","18C, 18L"
2020-12-07 07:51:58,2020-12-07 06:52:00,"18C, 18L","18C, 18L"
2020-12-07 09:52:46,2020-12-07 07:52:00,"18C, 18L","18C, 18L"
2020-12-07 10:19:42,2020-12-07 09:53:00,"18C, 18L","18C, 18L"
2020-12-07 10:53:52,2020-12-07 10:19:00,"18C, 18L","18C, 18L"
2020-12-07 11:07:16,2020-12-07 10:54:00,"18C, 18L","18C, 18L"
2020-12-07 11:19:01,2020-12-07 11:08:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 11:52:01,2020-12-07 11:20:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 12:52:56,2020-12-07 11:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 13:27:02,2020-12-07 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 13:55:09,2020-12-07 13:27:00,36R,"36L, 36R"
2020-12-07 14:04:37,2020-12-07 13:55:00,36R,"36L, 36R"
2020-12-07 14:55:50,2020-12-07 14:04:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 15:52:42,2020-12-07 14:56:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 16:52:50,2020-12-07 15:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 17:00:03,2020-12-07 16:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 17:55:40,2020-12-07 17:00:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 18:13:29,2020-12-07 17:56:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 18:55:58,2020-12-07 18:13:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 19:52:20,2020-12-07 18:56:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 20:52:49,2020-12-07 19:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 21:52:14,2020-12-07 20:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 22:52:45,2020-12-07 21:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 23:16:52,2020-12-07 22:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-07 23:52:19,2020-12-07 23:17:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 01:03:50,2020-12-07 23:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 01:54:02,2020-12-08 01:04:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 02:57:04,2020-12-08 01:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 03:53:57,2020-12-08 02:57:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 04:51:58,2020-12-08 03:53:00,"36C, 36R","36C, 36R"
2020-12-08 05:35:53,2020-12-08 04:52:00,"36C, 36R","36C, 36R"
2020-12-08 06:53:48,2020-12-08 05:52:00,"36C, 36R","36C, 36R"
2020-12-08 07:52:41,2020-12-08 06:56:00,"36C, 36R","36C, 36R"
2020-12-08 09:32:21,2020-12-08 07:52:00,"36C, 36R","36C, 36R"
2020-12-08 10:35:15,2020-12-08 09:32:00,"36C, 36R","36C, 36R"
2020-12-08 10:52:42,2020-12-08 10:35:00,"36C, 36R","36C, 36R"
2020-12-08 11:52:16,2020-12-08 10:53:00,"36C, 36R","36C, 36R"
2020-12-08 12:54:54,2020-12-08 11:52:00,"36C, 36R","36C, 36R"
2020-12-08 13:16:18,2020-12-08 12:55:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 14:00:19,2020-12-08 13:16:00,"36C, 36R","36C, 36R"
2020-12-08 14:51:52,2020-12-08 14:00:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 15:52:52,2020-12-08 14:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 16:54:09,2020-12-08 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 18:03:25,2020-12-08 16:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 18:56:47,2020-12-08 18:03:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 19:55:21,2020-12-08 18:57:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 21:06:27,2020-12-08 19:55:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 21:52:04,2020-12-08 21:07:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 22:57:00,2020-12-08 21:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-08 23:53:58,2020-12-08 22:56:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 00:52:43,2020-12-08 23:55:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 01:52:50,2020-12-09 00:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 02:53:18,2020-12-09 01:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 03:53:59,2020-12-09 02:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 04:52:39,2020-12-09 03:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 05:52:50,2020-12-09 04:52:00,"36C, 36R","36C, 36R"
2020-12-09 06:54:51,2020-12-09 05:52:00,"36C, 36R","36C, 36R"
2020-12-09 07:51:54,2020-12-09 06:54:00,"36C, 36R","36C, 36R"
2020-12-09 08:53:45,2020-12-09 07:52:00,"36C, 36R","36C, 36R"
2020-12-09 09:52:19,2020-12-09 08:54:00,"36C, 36R","36C, 36R"
2020-12-09 10:57:41,2020-12-09 09:52:00,"36C, 36R","36C, 36R"
2020-12-09 11:52:06,2020-12-09 10:58:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 12:52:44,2020-12-09 11:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 13:53:09,2020-12-09 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 14:52:22,2020-12-09 13:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 15:52:22,2020-12-09 14:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 16:53:59,2020-12-09 15:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 17:54:11,2020-12-09 16:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 18:52:26,2020-12-09 17:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 20:10:41,2020-12-09 18:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 20:52:26,2020-12-09 20:11:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 21:53:47,2020-12-09 20:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 22:51:57,2020-12-09 21:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-09 23:52:47,2020-12-09 22:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 00:51:48,2020-12-09 23:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 01:52:49,2020-12-10 00:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 02:54:52,2020-12-10 01:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 03:52:27,2020-12-10 02:55:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 04:53:00,2020-12-10 03:52:00,"36C, 36R","36C, 36R"
2020-12-10 05:52:11,2020-12-10 04:53:00,"36C, 36R","36C, 36R"
2020-12-10 06:51:58,2020-12-10 05:52:00,"36C, 36R","36C, 36R"
2020-12-10 08:02:03,2020-12-10 06:52:00,"36C, 36R","36C, 36R"
2020-12-10 08:52:12,2020-12-10 08:02:00,"36C, 36R","36C, 36R"
2020-12-10 09:52:49,2020-12-10 08:52:00,"36C, 36R","36C, 36R"
2020-12-10 10:52:51,2020-12-10 09:52:00,"36C, 36R","36C, 36R"
2020-12-10 11:53:18,2020-12-10 10:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 12:57:19,2020-12-10 11:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 13:53:14,2020-12-10 12:58:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 14:53:01,2020-12-10 13:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 15:53:03,2020-12-10 14:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 16:52:03,2020-12-10 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 17:52:45,2020-12-10 16:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 18:57:55,2020-12-10 17:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 19:21:59,2020-12-10 18:57:00,"36C, 36R","36C, 36L, 36R"
2020-12-10 19:55:20,2020-12-10 19:22:00,"18C, 18L","18C, 18L, 18R"
2020-12-10 20:53:10,2020-12-10 19:56:00,"18C, 18L","18C, 18L, 18R"
2020-12-10 21:52:22,2020-12-10 20:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-10 22:51:56,2020-12-10 21:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-10 22:55:24,2020-12-10 22:55:00,"18C, 18L","18C, 18L, 18R"
2020-12-10 23:52:48,2020-12-10 23:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 00:52:53,2020-12-11 00:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 01:53:14,2020-12-11 01:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 02:52:59,2020-12-11 02:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 03:53:58,2020-12-11 03:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 04:54:13,2020-12-11 04:54:00,"18C, 18L","18C, 18L"
2020-12-11 05:52:43,2020-12-11 05:52:00,"18C, 18L","18C, 18L"
2020-12-11 06:52:49,2020-12-11 06:52:00,"18C, 18L","18C, 18L"
2020-12-11 07:52:45,2020-12-11 07:52:00,"18C, 18L","18C, 18L"
2020-12-11 08:53:07,2020-12-11 08:53:00,"18C, 18L","18C, 18L"
2020-12-11 09:52:43,2020-12-11 09:52:00,"18C, 18L","18C, 18L"
2020-12-11 10:55:13,2020-12-11 10:55:00,"18C, 18L","18C, 18L"
2020-12-11 12:03:45,2020-12-11 12:03:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 12:54:20,2020-12-11 12:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 13:53:11,2020-12-11 13:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 15:00:01,2020-12-11 14:59:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 15:52:53,2020-12-11 15:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 16:52:55,2020-12-11 16:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 17:57:55,2020-12-11 17:57:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 18:56:12,2020-12-11 18:56:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 19:52:47,2020-12-11 19:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 20:58:06,2020-12-11 20:58:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 21:53:16,2020-12-11 21:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 22:56:45,2020-12-11 22:56:00,"18C, 18L","18C, 18L, 18R"
2020-12-11 23:52:53,2020-12-11 23:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 00:54:43,2020-12-12 00:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 01:52:44,2020-12-12 01:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 02:56:02,2020-12-12 02:56:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 03:53:35,2020-12-12 03:53:00,"18C, 18L","18C, 18L"
2020-12-12 04:55:57,2020-12-12 04:55:00,"18C, 18L","18C, 18L"
2020-12-12 06:13:54,2020-12-12 06:13:00,"18C, 18L","18C, 18L"
2020-12-12 06:59:00,2020-12-12 06:59:00,"18C, 18L","18C, 18L"
2020-12-12 08:04:30,2020-12-12 08:04:00,"18C, 18L","18C, 18L"
2020-12-12 08:53:03,2020-12-12 08:52:00,"18C, 18L","18C, 18L"
2020-12-12 09:53:41,2020-12-12 09:53:00,"18C, 18L","18C, 18L"
2020-12-12 10:52:43,2020-12-12 10:52:00,"18C, 18L","18C, 18L"
2020-12-12 11:25:23,2020-12-12 11:25:00,"36C, 36R","36C, 36L, 36R"
2020-12-12 11:53:42,2020-12-12 11:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-12 12:53:03,2020-12-12 12:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-12 13:53:37,2020-12-12 13:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-12 14:52:52,2020-12-12 14:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-12 15:37:44,2020-12-12 15:37:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 15:53:55,2020-12-12 15:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 16:52:45,2020-12-12 16:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 17:52:56,2020-12-12 17:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 18:52:45,2020-12-12 18:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 19:54:26,2020-12-12 19:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 20:54:42,2020-12-12 20:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 21:52:53,2020-12-12 21:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 22:53:18,2020-12-12 22:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-12 23:53:47,2020-12-12 23:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 00:13:06,2020-12-13 00:13:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 00:53:00,2020-12-13 00:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 01:53:16,2020-12-13 01:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 02:54:17,2020-12-13 02:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 03:53:05,2020-12-13 03:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 04:54:40,2020-12-13 04:54:00,"18C, 18L","18C, 18L"
2020-12-13 05:55:01,2020-12-13 05:54:00,"18C, 18L","18C, 18L"
2020-12-13 06:52:44,2020-12-13 06:52:00,"18C, 18L","18C, 18L"
2020-12-13 07:54:01,2020-12-13 07:54:00,"18C, 18L","18C, 18L"
2020-12-13 08:52:42,2020-12-13 08:52:00,"18C, 18L","18C, 18L"
2020-12-13 09:53:15,2020-12-13 09:53:00,"18C, 18L","18C, 18L"
2020-12-13 11:01:00,2020-12-13 11:00:00,"18C, 18L","18C, 18L"
2020-12-13 11:09:12,2020-12-13 11:09:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 11:20:50,2020-12-13 11:20:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 11:32:51,2020-12-13 11:32:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 11:53:52,2020-12-13 11:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 12:12:49,2020-12-13 12:12:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 12:52:59,2020-12-13 12:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 13:14:48,2020-12-13 13:14:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 13:56:04,2020-12-13 13:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 14:52:44,2020-12-13 14:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 15:54:11,2020-12-13 15:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 17:01:11,2020-12-13 17:01:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 17:52:55,2020-12-13 17:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 18:53:29,2020-12-13 18:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-13 19:05:58,2020-12-13 19:05:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 19:52:46,2020-12-13 19:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 20:53:05,2020-12-13 20:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 21:53:57,2020-12-13 21:53:00,"18C, 18L","18C, 18L, 18R"
2020-12-13 22:52:44,2020-12-13 22:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 00:57:58,2020-12-13 23:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 01:52:33,2020-12-14 00:58:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 02:54:45,2020-12-14 01:52:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 03:53:26,2020-12-14 02:55:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 04:56:11,2020-12-14 03:54:00,"18C, 18L","18C, 18L"
2020-12-14 05:52:18,2020-12-14 04:56:00,"18C, 18L","18C, 18L"
2020-12-14 06:52:14,2020-12-14 05:53:00,"18C, 18L","18C, 18L"
2020-12-14 07:11:58,2020-12-14 06:52:00,"18C, 18L","18C, 18L"
2020-12-14 07:27:37,2020-12-14 07:12:00,"18C, 18L","18C, 18L"
2020-12-14 07:40:17,2020-12-14 07:28:00,"18C, 18L","18C, 18L"
2020-12-14 07:50:08,2020-12-14 07:41:00,"18C, 18L","18C, 18L"
2020-12-14 07:52:01,2020-12-14 07:51:00,"18C, 18L","18C, 18L"
2020-12-14 08:03:55,2020-12-14 07:52:00,"18C, 18L","18C, 18L"
2020-12-14 08:04:47,2020-12-14 08:04:00,"18C, 18L","18C, 18L"
2020-12-14 09:55:27,2020-12-14 08:05:00,"18C, 18L","18C, 18L"
2020-12-14 10:10:55,2020-12-14 09:55:00,"18C, 18L","18C, 18L"
2020-12-14 10:52:09,2020-12-14 10:11:00,"18C, 18L","18C, 18L"
2020-12-14 11:35:41,2020-12-14 10:52:00,"18C, 18L","18C, 18L"
2020-12-14 11:53:30,2020-12-14 11:36:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 12:19:16,2020-12-14 11:54:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 12:31:49,2020-12-14 12:19:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 12:40:17,2020-12-14 12:32:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 12:59:39,2020-12-14 12:40:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 13:19:30,2020-12-14 13:00:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 13:30:24,2020-12-14 13:20:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 13:40:10,2020-12-14 13:31:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 13:45:12,2020-12-14 13:40:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 13:52:30,2020-12-14 13:45:00,"18C, 18L","18C, 18L, 18R"
2020-12-14 13:59:15,2020-12-14 13:53:00,36R,"36L, 36R"
2020-12-14 14:04:56,2020-12-14 13:59:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 14:43:56,2020-12-14 14:05:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 14:53:43,2020-12-14 14:44:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 15:23:01,2020-12-14 14:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 15:53:42,2020-12-14 15:23:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 16:40:55,2020-12-14 15:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 16:53:49,2020-12-14 16:41:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 17:08:46,2020-12-14 16:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 17:53:43,2020-12-14 17:09:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 18:10:57,2020-12-14 17:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 18:52:35,2020-12-14 18:11:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 20:03:50,2020-12-14 18:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 20:52:49,2020-12-14 20:04:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 21:52:29,2020-12-14 20:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 21:54:08,2020-12-14 21:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 22:02:21,2020-12-14 21:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-14 22:52:51,2020-12-14 22:02:00,"36C, 36R","36C, 36L, 36R"
2020-12-15 00:05:23,2020-12-14 22:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-15 00:52:17,2020-12-15 00:06:00,"36C, 36R","36C, 36L, 36R"
2020-12-15 01:53:52,2020-12-15 00:52:00,"36C, 36R","36C, 36L, 36R"
2020-12-15 02:25:00,2020-12-15 01:54:00,"36C, 36R","36C, 36L, 36R"
2020-12-15 02:52:31,2020-12-15 02:25:00,36R,36R
2020-12-15 03:53:06,2020-12-15 02:53:00,36R,36R
2020-12-15 04:54:54,2020-12-15 03:53:00,36R,36R
2020-12-15 05:53:22,2020-12-15 04:55:00,36R,36R
2020-12-15 06:59:24,2020-12-15 05:53:00,36R,36R
2020-12-15 07:52:37,2020-12-15 06:59:00,36R,36R
2020-12-15 09:30:46,2020-12-15 07:52:00,36R,36R
2020-12-15 09:56:53,2020-12-15 09:30:00,36R,36R
2020-12-15 10:52:33,2020-12-15 09:57:00,"36C, 36R","36C, 36R"
2020-12-15 10:52:59,2020-12-15 10:52:00,"36C, 36R","36C, 36R"
2020-12-15 12:06:50,2020-12-15 10:53:00,"36C, 36R","36C, 36L, 36R"
2020-12-15 12:52:32,2020-12-15 12:07:00,"36C, 36R","36C, 36L, 36R"
